"Season";"Date";"Week";"Away";"Home";"Game ID";"Script";"Colorado State"
2016;"10/15/2016";7;"Lafayette";"Army";400868915;"""400868915"",";""
2016;"10/22/2016";8;"North Texas";"Army";400868916;"""400868916"",";""
2016;"10/22/2016";8;"UMass";"South Carolina";400868964;"""400868964"",";""
2016;"10/22/2016";8;"Texas A&M";"Alabama";400869029;"""400869029"",";""
2016;"10/22/2016";8;"Arkansas";"Auburn";400869030;"""400869030"",";""
2016;"10/22/2016";8;"Mississippi State";"Kentucky";400869031;"""400869031"",";""
2016;"10/22/2016";8;"Ole Miss";"LSU";400869032;"""400869032"",";""
2016;"10/22/2016";8;"Middle Tennessee";"Missouri";400869033;"""400869033"",";""
2016;"10/22/2016";8;"Tennessee State";"Vanderbilt";400869034;"""400869034"",";""
2016;"10/22/2016";8;"Washington State";"Arizona State";400869141;"""400869141"",";""
2016;"10/22/2016";8;"Utah";"UCLA";400869142;"""400869142"",";""
2016;"10/22/2016";8;"Colorado";"Stanford";400869143;"""400869143"",";""
2016;"10/22/2016";8;"Oregon State";"Washington";400869144;"""400869144"",";""
2016;"10/22/2016";8;"Hawai'i";"Air Force";400869225;"""400869225"",";""
2016;"10/22/2016";8;"Colorado State";"UNLV";400869226;"""400869226"",";"X"
2016;"10/22/2016";8;"Louisiana Monroe";"New Mexico";400869227;"""400869227"",";""
2016;"10/22/2016";8;"Fresno State";"Utah State";400869228;"""400869228"",";""
2016;"10/22/2016";8;"Wyoming";"Nevada";400869229;"""400869229"",";""
2016;"10/22/2016";8;"Akron";"Ball State";400869311;"""400869311"",";""
2016;"10/22/2016";8;"Buffalo";"Northern Illinois";400869312;"""400869312"",";""
2016;"10/22/2016";8;"Central Michigan";"Toledo";400869313;"""400869313"",";""
2016;"10/22/2016";8;"Eastern Michigan";"Western Michigan";400869314;"""400869314"",";""
2016;"10/22/2016";8;"Ohio";"Kent State";400869315;"""400869315"",";""
2016;"10/22/2016";8;"Miami (OH)";"Bowling Green";400869316;"""400869316"",";""
2016;"10/22/2016";8;"Charlotte";"Marshall";400869386;"""400869386"",";""
2016;"10/22/2016";8;"Louisiana Tech";"FIU";400869387;"""400869387"",";""
2016;"10/22/2016";8;"Old Dominion";"Western Kentucky";400869388;"""400869388"",";""
2016;"10/22/2016";8;"Prairie View";"Rice";400869389;"""400869389"",";""
2016;"10/22/2016";8;"UTEP";"UT San Antonio";400869390;"""400869390"",";""
2016;"10/22/2016";8;"Syracuse";"Boston College";400869468;"""400869468"",";""
2016;"10/22/2016";8;"NC State";"Louisville";400869469;"""400869469"",";""
2016;"10/22/2016";8;"North Carolina";"Virginia";400869470;"""400869470"",";""
2016;"10/22/2016";8;"UCF";"Connecticut";400869543;"""400869543"",";""
2016;"10/22/2016";8;"East Carolina";"Cincinnati";400869544;"""400869544"",";""
2016;"10/22/2016";8;"Houston";"SMU";400869545;"""400869545"",";""
2016;"10/22/2016";8;"Memphis";"Navy";400869546;"""400869546"",";""
2016;"10/22/2016";8;"Tulane";"Tulsa";400869547;"""400869547"",";""
2016;"10/22/2016";8;"Oklahoma State";"Kansas";400869600;"""400869600"",";""
2016;"10/22/2016";8;"Texas";"Kansas State";400869609;"""400869609"",";""
2016;"10/22/2016";8;"Oklahoma";"Texas Tech";400869616;"""400869616"",";""
2016;"10/22/2016";8;"TCU";"West Virginia";400869628;"""400869628"",";""
2016;"10/22/2016";8;"Rutgers";"Minnesota";400869638;"""400869638"",";""
2016;"10/22/2016";8;"Ohio State";"Penn State";400869645;"""400869645"",";""
2016;"10/22/2016";8;"Wisconsin";"Iowa";400869674;"""400869674"",";""
2016;"10/22/2016";8;"Michigan State";"Maryland";400869675;"""400869675"",";""
2016;"10/22/2016";8;"Illinois";"Michigan";400869676;"""400869676"",";""
2016;"10/22/2016";8;"Purdue";"Nebraska";400869677;"""400869677"",";""
2016;"10/22/2016";8;"Indiana";"Northwestern";400869678;"""400869678"",";""
2016;"10/22/2016";8;"Idaho";"Appalachian State";400869831;"""400869831"",";""
2016;"10/22/2016";8;"Georgia Southern";"New Mexico State";400869832;"""400869832"",";""
2016;"10/22/2016";8;"UT Martin";"Georiga State";400869833;"""400869833"",";""
2016;"10/22/2016";8;"Louisiana";"Texas State";400869834;"""400869834"",";""
2016;"10/27/2016";9;"California";"USC";400869145;"""400869145"",";""
2016;"10/27/2016";9;"Akron";"Buffalo";400869317;"""400869317"",";""
2016;"10/27/2016";9;"Ohio";"Toledo";400869318;"""400869318"",";""
2016;"10/27/2016";9;"Virginia Tech";"Pittsburgh";400869471;"""400869471"",";""
2016;"10/27/2016";9;"Appalachian State";"Georgia Southern";400869835;"""400869835"",";""
2016;"10/28/2016";9;"Air Force";"Fresno State";400869231;"""400869231"",";""
2016;"10/28/2016";9;"San Diego State";"Utah State";400869234;"""400869234"",";""
2016;"10/28/2016";9;"Navy";"South Florida";400869548;"""400869548"",";""
2016;"10/29/2016";9;"Baylor";"Texas";400868881;"""400868881"",";""
2016;"10/29/2016";9;"Army";"Wake Forest";400868917;"""400868917"",";""
2016;"10/29/2016";9;"Miami FL";"Notre Dame";400868953;"""400868953"",";""
2016;"10/29/2016";9;"Wagner";"UMass";400868965;"""400868965"",";""
2016;"10/29/2016";9;"Georgia";"Florida";400869035;"""400869035"",";""
2016;"10/29/2016";9;"Auburn";"Ole Miss";400869036;"""400869036"",";""
2016;"10/29/2016";9;"Samford";"Mississippi State";400869037;"""400869037"",";""
2016;"10/29/2016";9;"Kentucky";"Missouri";400869038;"""400869038"",";""
2016;"10/29/2016";9;"Tennessee";"South Carolina";400869039;"""400869039"",";""
2016;"10/29/2016";9;"New Mexico State";"Texas A&M";400869040;"""400869040"",";""
2016;"10/29/2016";9;"Stanford";"Arizona";400869146;"""400869146"",";""
2016;"10/29/2016";9;"Arizona State";"Oregon";400869147;"""400869147"",";""
2016;"10/29/2016";9;"Washington";"Utah";400869148;"""400869148"",";""
2016;"10/29/2016";9;"Washington State";"Oregon State";400869149;"""400869149"",";""
2016;"10/29/2016";9;"Boise State";"Wyoming";400869232;"""400869232"",";""
2016;"10/29/2016";9;"New Mexico";"Hawaii";400869233;"""400869233"",";""
2016;"10/29/2016";9;"UNLV";"San Jose State";400869235;"""400869235"",";""
2016;"10/29/2016";9;"Kent State";"Central Michigan";400869319;"""400869319"",";""
2016;"10/29/2016";9;"Middle Tennessee";"FIU";400869391;"""400869391"",";""
2016;"10/29/2016";9;"Western Kentucky";"Florida Atlantic";400869392;"""400869392"",";""
2016;"10/29/2016";9;"Rice";"Louisiana Tech";400869393;"""400869393"",";""
2016;"10/29/2016";9;"Marshall";"Southern Mississippi";400869394;"""400869394"",";""
2016;"10/29/2016";9;"North Texas";"UT San Antonio";400869395;"""400869395"",";""
2016;"10/29/2016";9;"Old Dominion";"UTEP";400869396;"""400869396"",";""
2016;"10/29/2016";9;"Boston College";"NC State";400869472;"""400869472"",";""
2016;"10/29/2016";9;"Clemson";"Florida State";400869473;"""400869473"",";""
2016;"10/29/2016";9;"Duke";"Georgia Tech";400869474;"""400869474"",";""
2016;"10/29/2016";9;"Louisville";"Virginia";400869475;"""400869475"",";""
2016;"10/29/2016";9;"UCF";"Houston";400869549;"""400869549"",";""
2016;"10/29/2016";9;"Cincinnati";"Temple";400869550;"""400869550"",";""
2016;"10/29/2016";9;"Connecticut";"East Carolina";400869551;"""400869551"",";""
2016;"10/29/2016";9;"Tulsa";"Memphis";400869552;"""400869552"",";""
2016;"10/29/2016";9;"SMU";"Tulane";400869553;"""400869553"",";""
2016;"10/29/2016";9;"Kansas State";"Iowa State";400869592;"""400869592"",";""
2016;"10/29/2016";9;"Kansas";"Oklahoma";400869601;"""400869601"",";""
2016;"10/29/2016";9;"West Virginia";"Oklahoma State";400869621;"""400869621"",";""
2016;"10/29/2016";9;"Texas Tech";"TCU";400869629;"""400869629"",";""
2016;"10/29/2016";9;"Northwestern";"Ohio State";400869646;"""400869646"",";""
2016;"10/29/2016";9;"Minnesota";"Illinois";400869679;"""400869679"",";""
2016;"10/29/2016";9;"Maryland";"Indiana";400869680;"""400869680"",";""
2016;"10/29/2016";9;"Michigan";"Michigan State";400869681;"""400869681"",";""
2016;"10/29/2016";9;"Penn State";"Purdue";400869682;"""400869682"",";""
2016;"10/29/2016";9;"Nebraska";"Wisconsin";400869683;"""400869683"",";""
2016;"10/29/2016";9;"Miami (OH)";"Eastern Michigan";400869717;"""400869717"",";""
2016;"10/29/2016";9;"Louisiana Monroe";"Arkansas State";400869836;"""400869836"",";""
2016;"10/29/2016";9;"Georiga State";"South Alabama";400869837;"""400869837"",";""
2016;"11/1/2016";10;"Bowling Green";"Northern Illinois";400869320;"""400869320"",";""
2016;"11/1/2016";10;"Western Michigan";"Ball State";400869321;"""400869321"",";""
2016;"11/2/2016";10;"Toledo";"Akron";400869322;"""400869322"",";""
2016;"11/3/2016";10;"UCLA";"Colorado";400869150;"""400869150"",";""
2016;"11/3/2016";10;"Buffalo";"Ohio";400869323;"""400869323"",";""
2016;"11/3/2016";10;"Oklahoma";"Iowa State";400869593;"""400869593"",";""
2016;"11/3/2016";10;"Arkansas State";"Georgia State";400869838;"""400869838"",";""
2016;"11/4/2016";10;"San Jose State";"Boise State";400869236;"""400869236"",";""
2016;"11/4/2016";10;"Central Michigan";"Miami (OH)";400869324;"""400869324"",";""
2016;"11/4/2016";10;"Temple";"Connecticut";400869554;"""400869554"",";""
2016;"11/5/2016";10;"TCU";"Baylor";400868882;"""400868882"",";""
2016;"11/5/2016";10;"Air Force";"Army";400868918;"""400868918"",";""
2016;"11/5/2016";10;"BYU";"Cincinnati";400868930;"""400868930"",";""
2016;"11/5/2016";10;"Notre Dame";"Navy";400868954;"""400868954"",";""
2016;"11/5/2016";10;"UMass";"Troy";400868966;"""400868966"",";""
2016;"11/5/2016";10;"Florida";"Arkansas";400869041;"""400869041"",";""
2016;"11/5/2016";10;"Vanderbilt";"Auburn";400869042;"""400869042"",";""
2016;"11/5/2016";10;"Georgia";"Kentucky";400869043;"""400869043"",";""
2016;"11/5/2016";10;"Alabama";"LSU";400869044;"""400869044"",";""
2016;"11/5/2016";10;"Georgia Southern";"Ole Miss";400869045;"""400869045"",";""
2016;"11/5/2016";10;"Texas A&M";"Mississippi State";400869046;"""400869046"",";""
2016;"11/5/2016";10;"Missouri";"South Carolina";400869047;"""400869047"",";""
2016;"11/5/2016";10;"Tennessee Tech";"Tennessee";400869048;"""400869048"",";""
2016;"11/5/2016";10;"Arizona";"Washington State";400869151;"""400869151"",";""
2016;"11/5/2016";10;"Oregon";"USC";400869152;"""400869152"",";""
2016;"11/5/2016";10;"Oregon State";"Stanford";400869153;"""400869153"",";""
2016;"11/5/2016";10;"Washington";"California";400869154;"""400869154"",";""
2016;"11/5/2016";10;"Fresno State";"Colorado State";400869237;"""400869237"",";"X"
2016;"11/5/2016";10;"Nevada";"New Mexico";400869238;"""400869238"",";""
2016;"11/5/2016";10;"Utah State";"Wyoming";400869239;"""400869239"",";""
2016;"11/5/2016";10;"Hawaii";"San Diego State";400869240;"""400869240"",";""
2016;"11/5/2016";10;"Charlotte";"Southern Mississippi";400869397;"""400869397"",";""
2016;"11/5/2016";10;"FIU";"Western Kentucky";400869398;"""400869398"",";""
2016;"11/5/2016";10;"Florida Atlantic";"Rice";400869399;"""400869399"",";""
2016;"11/5/2016";10;"Louisiana Tech";"North Texas";400869400;"""400869400"",";""
2016;"11/5/2016";10;"Marshall";"Old Dominion";400869401;"""400869401"",";""
